name,popularity,date_added,release_year,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_emotion
"Pyaar Toh Tha (From ""Bala"")",45,2021-02-19 15:55:48+00:00,2019,"['Sachin-Jigar', 'Jubin Nautiyal', 'Asees Kaur']",0.565,0.358,8.0,-8.383,0.0,0.0338,0.623,0.0,0.11,0.595,90.899,audio_features,3boJs8tx10SQr2nUUm3FAr,spotify:track:3boJs8tx10SQr2nUUm3FAr,https://api.spotify.com/v1/tracks/3boJs8tx10SQr2nUUm3FAr,https://api.spotify.com/v1/audio-analysis/3boJs8tx10SQr2nUUm3FAr,231306.0,4.0,sad
,0,2021-02-20 00:09:44+00:00,0,[''],0.398,0.292,0.0,-12.256,1.0,0.041,0.898,1.49e-05,0.112,0.154,127.339,audio_features,7cLL8r2zejJqJJrpkybCiM,spotify:track:7cLL8r2zejJqJJrpkybCiM,https://api.spotify.com/v1/tracks/7cLL8r2zejJqJJrpkybCiM,https://api.spotify.com/v1/audio-analysis/7cLL8r2zejJqJJrpkybCiM,227840.0,4.0,sad
Shikayat,29,2021-02-22 17:22:42+00:00,2020,['Ved Sharma'],0.497,0.485,7.0,-9.796,0.0,0.0339,0.873,0.0,0.164,0.353,148.106,audio_features,5IBIskX1j51nxAtrSVnBL3,spotify:track:5IBIskX1j51nxAtrSVnBL3,https://api.spotify.com/v1/tracks/5IBIskX1j51nxAtrSVnBL3,https://api.spotify.com/v1/audio-analysis/5IBIskX1j51nxAtrSVnBL3,201892.0,3.0,sad
Chhor Denge,54,2021-02-24 01:13:07+00:00,2021,"['Sachet-Parampara', 'Parampara Tandon', 'Nora Fatehi']",0.528,0.777,9.0,-3.229,0.0,0.0379,0.483,0.0,0.0754,0.493,94.949,audio_features,5SYcKZYmQnHBW1LGLOi8sH,spotify:track:5SYcKZYmQnHBW1LGLOi8sH,https://api.spotify.com/v1/tracks/5SYcKZYmQnHBW1LGLOi8sH,https://api.spotify.com/v1/audio-analysis/5SYcKZYmQnHBW1LGLOi8sH,257416.0,4.0,sad
Waada Hai,49,2021-02-24 02:50:14+00:00,2020,['Arjun Kanungo'],0.482,0.361,2.0,-9.993,1.0,0.0368,0.838,1.01e-05,0.091,0.194,156.733,audio_features,39NIsABwAKQNjl4Mtqi0ME,spotify:track:39NIsABwAKQNjl4Mtqi0ME,https://api.spotify.com/v1/tracks/39NIsABwAKQNjl4Mtqi0ME,https://api.spotify.com/v1/audio-analysis/39NIsABwAKQNjl4Mtqi0ME,251178.0,4.0,sad
Tum Se,42,2021-02-25 18:26:13+00:00,2018,"['Samuel - Akanksha', 'Jubin Nautiyal']",0.565,0.435,1.0,-7.716,0.0,0.0292,0.77,1.7e-06,0.107,0.212,119.995,audio_features,6OOOn0RrwZlgk4r1BVT2Za,spotify:track:6OOOn0RrwZlgk4r1BVT2Za,https://api.spotify.com/v1/tracks/6OOOn0RrwZlgk4r1BVT2Za,https://api.spotify.com/v1/audio-analysis/6OOOn0RrwZlgk4r1BVT2Za,255960.0,3.0,sad
,0,2021-02-27 20:36:50+00:00,0,[''],0.533,0.352,6.0,-8.367,1.0,0.033,0.916,0.000384,0.091,0.247,125.979,audio_features,50bmsb9w39ZhCbFgB2WO4k,spotify:track:50bmsb9w39ZhCbFgB2WO4k,https://api.spotify.com/v1/tracks/50bmsb9w39ZhCbFgB2WO4k,https://api.spotify.com/v1/audio-analysis/50bmsb9w39ZhCbFgB2WO4k,216444.0,4.0,sad
Dil Royi Jaye,47,2021-02-28 17:36:20+00:00,2019,['Arijit Singh'],0.593,0.521,1.0,-7.694,1.0,0.0269,0.731,0.0,0.113,0.542,99.031,audio_features,3koIkVeaGyzs7cxVy6LBQc,spotify:track:3koIkVeaGyzs7cxVy6LBQc,https://api.spotify.com/v1/tracks/3koIkVeaGyzs7cxVy6LBQc,https://api.spotify.com/v1/audio-analysis/3koIkVeaGyzs7cxVy6LBQc,256800.0,4.0,sad
Baarishein,16,2021-03-04 03:35:16+00:00,2018,['Anuv Jain'],0.475,0.124,2.0,-9.463,1.0,0.0444,0.926,0.0,0.0972,0.19,94.42,audio_features,5iCY0TXNImK4hyKfcplQsg,spotify:track:5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/tracks/5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/audio-analysis/5iCY0TXNImK4hyKfcplQsg,207310.0,4.0,sad
Dilbara,54,2021-03-05 07:11:15+00:00,2019,"['Sachet Tandon', 'Parampara Tandon', 'Navi Ferozpurwala']",0.304,0.686,0.0,-4.869,0.0,0.0497,0.254,0.0,0.106,0.236,89.991,audio_features,0p83RJy9EZ0hlg82xcXH7f,spotify:track:0p83RJy9EZ0hlg82xcXH7f,https://api.spotify.com/v1/tracks/0p83RJy9EZ0hlg82xcXH7f,https://api.spotify.com/v1/audio-analysis/0p83RJy9EZ0hlg82xcXH7f,247682.0,4.0,sad
Awari,58,2021-03-11 23:26:57+00:00,2014,"['Adnan Dhool', 'Momina Mustehsan']",0.322,0.515,3.0,-6.908,0.0,0.0341,0.668,5.01e-06,0.0907,0.16,149.912,audio_features,7IEww1rwWe1scos6rarOYh,spotify:track:7IEww1rwWe1scos6rarOYh,https://api.spotify.com/v1/tracks/7IEww1rwWe1scos6rarOYh,https://api.spotify.com/v1/audio-analysis/7IEww1rwWe1scos6rarOYh,320757.0,3.0,sad
Ghalat Fehmi,10,2021-04-06 05:37:54+00:00,2019,"['Asim Azhar', 'Zenab Fatimah Sultan']",0.758,0.588,11.0,-7.777,0.0,0.091,0.608,9.3e-05,0.189,0.796,134.014,audio_features,4pc445hkoeQGxTS0G14kob,spotify:track:4pc445hkoeQGxTS0G14kob,https://api.spotify.com/v1/tracks/4pc445hkoeQGxTS0G14kob,https://api.spotify.com/v1/audio-analysis/4pc445hkoeQGxTS0G14kob,286008.0,4.0,sad
"Rehne Do Na (From ""Guilty"")",25,2021-04-11 06:56:12+00:00,2020,['Ankur Tewari'],0.696,0.146,5.0,-24.519,1.0,0.0771,0.724,0.543,0.134,0.0838,145.029,audio_features,7xyX8iuETDhbaKRWXRjUcB,spotify:track:7xyX8iuETDhbaKRWXRjUcB,https://api.spotify.com/v1/tracks/7xyX8iuETDhbaKRWXRjUcB,https://api.spotify.com/v1/audio-analysis/7xyX8iuETDhbaKRWXRjUcB,191172.0,3.0,sad
,0,2021-04-11 07:00:42+00:00,0,[''],0.58,0.751,11.0,-5.467,0.0,0.0298,0.495,0.0,0.275,0.518,104.977,audio_features,0ad0Rm4oqThEGwgIFz1AfE,spotify:track:0ad0Rm4oqThEGwgIFz1AfE,https://api.spotify.com/v1/tracks/0ad0Rm4oqThEGwgIFz1AfE,https://api.spotify.com/v1/audio-analysis/0ad0Rm4oqThEGwgIFz1AfE,322651.0,4.0,sad
Laiyan Laiyan,14,2021-04-16 15:52:31+00:00,2021,['Aanchal Shrivastava'],0.508,0.13,6.0,-12.659,1.0,0.0368,0.93,0.0,0.126,0.371,119.886,audio_features,3qTnSCsPwoEyh756sYVLIE,spotify:track:3qTnSCsPwoEyh756sYVLIE,https://api.spotify.com/v1/tracks/3qTnSCsPwoEyh756sYVLIE,https://api.spotify.com/v1/audio-analysis/3qTnSCsPwoEyh756sYVLIE,127500.0,3.0,sad
Tum Hi Aana (Sad Version),51,2021-04-17 03:51:23+00:00,2020,['Jubin Nautiyal'],0.501,0.168,4.0,-9.675,0.0,0.0313,0.944,0.0,0.118,0.131,79.968,audio_features,1KfclPhKuX3iFTUHfeE8kX,spotify:track:1KfclPhKuX3iFTUHfeE8kX,https://api.spotify.com/v1/tracks/1KfclPhKuX3iFTUHfeE8kX,https://api.spotify.com/v1/audio-analysis/1KfclPhKuX3iFTUHfeE8kX,83169.0,4.0,sad
"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",67,2021-04-26 02:29:22+00:00,2019,"['Payal Dev', 'Jubin Nautiyal', 'Kunaal Vermaa']",0.501,0.168,4.0,-9.675,0.0,0.0313,0.944,0.0,0.118,0.131,79.968,audio_features,6vNolBIVWvfY3Z20gAG5nI,spotify:track:6vNolBIVWvfY3Z20gAG5nI,https://api.spotify.com/v1/tracks/6vNolBIVWvfY3Z20gAG5nI,https://api.spotify.com/v1/audio-analysis/6vNolBIVWvfY3Z20gAG5nI,83169.0,4.0,sad
Jiya Lage Na,50,2021-05-08 21:46:32+00:00,2012,"['Sona Mohapatra', 'Ravindra Upadhyay']",0.48,0.601,11.0,-5.879,1.0,0.0348,0.16,0.000491,0.131,0.22,169.997,audio_features,5AhxzlhZbKYfu4YNiUnmvx,spotify:track:5AhxzlhZbKYfu4YNiUnmvx,https://api.spotify.com/v1/tracks/5AhxzlhZbKYfu4YNiUnmvx,https://api.spotify.com/v1/audio-analysis/5AhxzlhZbKYfu4YNiUnmvx,276607.0,4.0,sad
Laaree Chootee,0,2021-05-24 00:32:07+00:00,2018,['Call'],0.567,0.758,0.0,-6.564,1.0,0.0635,0.229,0.0,0.31,0.583,92.99,audio_features,5N0bIQTnSVrDCSlKydMt3E,spotify:track:5N0bIQTnSVrDCSlKydMt3E,https://api.spotify.com/v1/tracks/5N0bIQTnSVrDCSlKydMt3E,https://api.spotify.com/v1/audio-analysis/5N0bIQTnSVrDCSlKydMt3E,237308.0,4.0,sad
Maa,53,2021-05-28 23:34:29+00:00,2007,['Shankar Mahadevan'],0.392,0.256,0.0,-13.147,1.0,0.0369,0.728,9.46e-05,0.0462,0.154,67.609,audio_features,4SuA85PaD8GFTPYwKNYDe1,spotify:track:4SuA85PaD8GFTPYwKNYDe1,https://api.spotify.com/v1/tracks/4SuA85PaD8GFTPYwKNYDe1,https://api.spotify.com/v1/audio-analysis/4SuA85PaD8GFTPYwKNYDe1,310665.0,4.0,sad
Taaron Ke Shehar,64,2021-05-31 23:38:13+00:00,2020,"['Neha Kakkar', 'Jubin Nautiyal', 'Jaani']",0.441,0.61,9.0,-5.182,0.0,0.0404,0.238,0.0,0.101,0.348,79.736,audio_features,1r6sFC5J0p9r3jcfIoSGDM,spotify:track:1r6sFC5J0p9r3jcfIoSGDM,https://api.spotify.com/v1/tracks/1r6sFC5J0p9r3jcfIoSGDM,https://api.spotify.com/v1/audio-analysis/1r6sFC5J0p9r3jcfIoSGDM,230082.0,4.0,sad
Kaun Tujhe (Armaan Malik Version),68,2021-05-31 23:39:05+00:00,2017,"['Armaan Malik', 'Amaal Mallik']",0.492,0.411,2.0,-9.616,0.0,0.03,0.749,1.04e-06,0.191,0.187,107.939,audio_features,5fjIpQa7O7ttgx64TN9lZR,spotify:track:5fjIpQa7O7ttgx64TN9lZR,https://api.spotify.com/v1/tracks/5fjIpQa7O7ttgx64TN9lZR,https://api.spotify.com/v1/audio-analysis/5fjIpQa7O7ttgx64TN9lZR,160485.0,4.0,sad
Aaftaab,21,2021-06-19 04:26:22+00:00,2018,['The Local Train'],0.464,0.391,6.0,-9.884,1.0,0.0384,0.755,9.64e-05,0.105,0.418,106.887,audio_features,4LtSTc3xANVhYeeN69nscM,spotify:track:4LtSTc3xANVhYeeN69nscM,https://api.spotify.com/v1/tracks/4LtSTc3xANVhYeeN69nscM,https://api.spotify.com/v1/audio-analysis/4LtSTc3xANVhYeeN69nscM,233472.0,4.0,sad
"Ranjha (From ""Shershaah"")",73,2021-08-15 13:58:37+00:00,2021,"['Jasleen Royal', 'B Praak', 'Romy', 'Anvita Dutt']",0.603,0.573,1.0,-5.843,1.0,0.0502,0.478,0.0,0.0971,0.236,82.941,audio_features,72zHuDxFQTjbL51qJQSA7j,spotify:track:72zHuDxFQTjbL51qJQSA7j,https://api.spotify.com/v1/tracks/72zHuDxFQTjbL51qJQSA7j,https://api.spotify.com/v1/audio-analysis/72zHuDxFQTjbL51qJQSA7j,228855.0,4.0,sad
"Mann Bharryaa 2.0 (From ""Shershaah"")",68,2021-08-19 19:02:24+00:00,2021,"['B Praak', 'Jaani']",0.428,0.467,2.0,-4.904,1.0,0.0327,0.68,0.0,0.135,0.193,90.831,audio_features,3jf5303mzzJ96O8xFTcEn4,spotify:track:3jf5303mzzJ96O8xFTcEn4,https://api.spotify.com/v1/tracks/3jf5303mzzJ96O8xFTcEn4,https://api.spotify.com/v1/audio-analysis/3jf5303mzzJ96O8xFTcEn4,266005.0,4.0,sad
Kabhii Tumhhe,58,2021-08-19 19:18:23+00:00,2021,"['Javed-Mohsin', 'Darshan Raval']",0.573,0.338,7.0,-7.478,0.0,0.027,0.864,4.41e-06,0.133,0.451,96.981,audio_features,6Sflud15ff1KqBzg6wj78S,spotify:track:6Sflud15ff1KqBzg6wj78S,https://api.spotify.com/v1/tracks/6Sflud15ff1KqBzg6wj78S,https://api.spotify.com/v1/audio-analysis/6Sflud15ff1KqBzg6wj78S,230103.0,4.0,sad
Mann Bharrya,44,2021-10-04 01:19:14+00:00,2017,['B Praak'],0.543,0.587,2.0,-3.792,1.0,0.0267,0.713,0.0,0.0677,0.309,92.033,audio_features,5dq3L78FejIKDrQ9tvI4bv,spotify:track:5dq3L78FejIKDrQ9tvI4bv,https://api.spotify.com/v1/tracks/5dq3L78FejIKDrQ9tvI4bv,https://api.spotify.com/v1/audio-analysis/5dq3L78FejIKDrQ9tvI4bv,276585.0,4.0,sad
,0,2021-10-04 15:37:58+00:00,0,[''],0.363,0.662,1.0,-5.88,0.0,0.0377,0.573,0.0,0.35,0.301,178.213,audio_features,5S1102uVOmaQhwKcKGtLmO,spotify:track:5S1102uVOmaQhwKcKGtLmO,https://api.spotify.com/v1/tracks/5S1102uVOmaQhwKcKGtLmO,https://api.spotify.com/v1/audio-analysis/5S1102uVOmaQhwKcKGtLmO,293176.0,4.0,sad
Shayad - Reprise,48,2021-10-17 13:18:38+00:00,2020,"['Pritam', 'Arijit Singh', 'Madhubanti Bagchi']",0.432,0.535,8.0,-7.34,1.0,0.032,0.904,0.000641,0.102,0.322,135.849,audio_features,2L2YNB3YIletW4fUtwphDv,spotify:track:2L2YNB3YIletW4fUtwphDv,https://api.spotify.com/v1/tracks/2L2YNB3YIletW4fUtwphDv,https://api.spotify.com/v1/audio-analysis/2L2YNB3YIletW4fUtwphDv,245735.0,4.0,sad
Maana Ke Hum Yaar Nahin (Duet),41,2021-10-20 14:17:02+00:00,2017,"['Sachin-Jigar', 'Sonu Nigam', 'Parineeti Chopra', 'Kausar Munir']",0.425,0.389,8.0,-11.068,1.0,0.0291,0.877,1.29e-06,0.0665,0.335,90.903,audio_features,5tfyaHkN7zisFJPFh9oKNa,spotify:track:5tfyaHkN7zisFJPFh9oKNa,https://api.spotify.com/v1/tracks/5tfyaHkN7zisFJPFh9oKNa,https://api.spotify.com/v1/audio-analysis/5tfyaHkN7zisFJPFh9oKNa,327506.0,4.0,sad
Yeh Honsla (Sad Version),18,2021-10-24 22:43:11+00:00,2005,"['Salim–Sulaiman', 'Shafqat Amanat Ali']",0.254,0.282,1.0,-11.348,0.0,0.0311,0.934,0.00108,0.133,0.0981,109.694,audio_features,4WXHjbvCuZzDC9scHB4dRK,spotify:track:4WXHjbvCuZzDC9scHB4dRK,https://api.spotify.com/v1/tracks/4WXHjbvCuZzDC9scHB4dRK,https://api.spotify.com/v1/audio-analysis/4WXHjbvCuZzDC9scHB4dRK,91767.0,1.0,sad
Baatein Ye Kabhi Na - Male,59,2021-10-27 14:30:16+00:00,2014,"['Jeet Gannguli', 'Arijit Singh']",0.558,0.506,1.0,-6.761,0.0,0.0236,0.704,3.05e-06,0.0896,0.358,90.001,audio_features,0PxMHdQ6bSz9q0eJj3kJzb,spotify:track:0PxMHdQ6bSz9q0eJj3kJzb,https://api.spotify.com/v1/tracks/0PxMHdQ6bSz9q0eJj3kJzb,https://api.spotify.com/v1/audio-analysis/0PxMHdQ6bSz9q0eJj3kJzb,289013.0,4.0,sad
Baatein Ye Kabhi Na - Female,49,2021-10-27 14:30:22+00:00,2014,"['Jeet Gannguli', 'Palak Muchhal']",0.562,0.538,0.0,-5.257,0.0,0.0246,0.72,0.0,0.107,0.443,90.02,audio_features,7FaQviU0ZmL9GLtHdYu0Sy,spotify:track:7FaQviU0ZmL9GLtHdYu0Sy,https://api.spotify.com/v1/tracks/7FaQviU0ZmL9GLtHdYu0Sy,https://api.spotify.com/v1/audio-analysis/7FaQviU0ZmL9GLtHdYu0Sy,289016.0,4.0,sad
Missing You Mashup,0,2021-10-28 01:59:40+00:00,2021,['Visual Chinmay'],0.576,0.512,1.0,-11.784,0.0,0.0338,0.079,0.00213,0.258,0.258,159.987,audio_features,5N51xMsAuZfUUp4dO5xjgs,spotify:track:5N51xMsAuZfUUp4dO5xjgs,https://api.spotify.com/v1/tracks/5N51xMsAuZfUUp4dO5xjgs,https://api.spotify.com/v1/audio-analysis/5N51xMsAuZfUUp4dO5xjgs,297157.0,4.0,sad
Sun Le Re (Reprise),23,2021-11-13 22:31:15+00:00,2013,['Papon'],0.534,0.672,2.0,-6.966,1.0,0.0317,0.0952,3.44e-06,0.137,0.232,136.018,audio_features,4icX2FGsA6UolG5jtkKloB,spotify:track:4icX2FGsA6UolG5jtkKloB,https://api.spotify.com/v1/tracks/4icX2FGsA6UolG5jtkKloB,https://api.spotify.com/v1/audio-analysis/4icX2FGsA6UolG5jtkKloB,238288.0,4.0,sad
Ek Tarfa - Reprise,65,2022-01-24 01:21:48+00:00,2020,['Darshan Raval'],0.32,0.453,1.0,-9.537,0.0,0.0329,0.889,2.6e-06,0.1,0.444,72.424,audio_features,2XXea7eZyOyQWHHs4s7yI2,spotify:track:2XXea7eZyOyQWHHs4s7yI2,https://api.spotify.com/v1/tracks/2XXea7eZyOyQWHHs4s7yI2,https://api.spotify.com/v1/audio-analysis/2XXea7eZyOyQWHHs4s7yI2,241600.0,4.0,sad
Mehrama - Lofi Flip,57,2022-01-29 00:57:30+00:00,2022,"['Darshan Raval', 'Antara Mitra', 'Silent Ocean']",0.224,0.5,7.0,-13.006,1.0,0.0553,0.86,0.219,0.377,0.278,180.554,audio_features,79UQjoU5Yfe4AsVlbVOvPz,spotify:track:79UQjoU5Yfe4AsVlbVOvPz,https://api.spotify.com/v1/tracks/79UQjoU5Yfe4AsVlbVOvPz,https://api.spotify.com/v1/audio-analysis/79UQjoU5Yfe4AsVlbVOvPz,216240.0,4.0,sad
"Maafi (From ""Chandigarh Kare Aashiqui"")",42,2022-01-29 01:11:22+00:00,2021,"['Ayushmann Khurrana', 'Sachin-Jigar']",0.517,0.549,10.0,-7.107,1.0,0.0332,0.776,2.68e-06,0.124,0.342,149.887,audio_features,5YRF192d5rE7xk6cT1H6wN,spotify:track:5YRF192d5rE7xk6cT1H6wN,https://api.spotify.com/v1/tracks/5YRF192d5rE7xk6cT1H6wN,https://api.spotify.com/v1/audio-analysis/5YRF192d5rE7xk6cT1H6wN,260180.0,4.0,sad
Gehraiyaan Reprise,35,2022-03-04 18:28:35+00:00,2022,"['OAFF', 'Savera', 'Mohit Chauhan', 'Lothika', 'Ankur Tewari']",0.19,0.261,3.0,-12.34,1.0,0.034,0.95,0.000195,0.132,0.168,183.832,audio_features,0gNdCOCuVSsWagcK9ABsWz,spotify:track:0gNdCOCuVSsWagcK9ABsWz,https://api.spotify.com/v1/tracks/0gNdCOCuVSsWagcK9ABsWz,https://api.spotify.com/v1/audio-analysis/0gNdCOCuVSsWagcK9ABsWz,180645.0,3.0,sad
,0,2022-03-29 01:38:42+00:00,0,[''],0.539,0.208,6.0,-16.357,1.0,0.0314,0.776,0.0,0.108,0.251,99.984,audio_features,5kZR7aUk66zFhb2oUnVGfc,spotify:track:5kZR7aUk66zFhb2oUnVGfc,https://api.spotify.com/v1/tracks/5kZR7aUk66zFhb2oUnVGfc,https://api.spotify.com/v1/audio-analysis/5kZR7aUk66zFhb2oUnVGfc,320157.0,4.0,sad
Aaoge Jab Tum-Jag Soona Soona,24,2022-04-03 20:01:41+00:00,2019,"['Nandini Srikar', 'Akhil Sachdeva']",0.546,0.403,5.0,-8.095,1.0,0.0274,0.722,0.0,0.135,0.382,127.96,audio_features,71NrBz1aGaDRuLRUiwK8j7,spotify:track:71NrBz1aGaDRuLRUiwK8j7,https://api.spotify.com/v1/tracks/71NrBz1aGaDRuLRUiwK8j7,https://api.spotify.com/v1/audio-analysis/71NrBz1aGaDRuLRUiwK8j7,292734.0,4.0,sad
"Woh Din (From ""Chhichhore"")",41,2022-04-08 21:22:26+00:00,2019,"['Pritam', 'TUSHAR JOSHI']",0.66,0.675,0.0,-7.764,1.0,0.0366,0.545,1.93e-05,0.145,0.632,81.498,audio_features,6QPFWNUw9iGFZAXgqecunp,spotify:track:6QPFWNUw9iGFZAXgqecunp,https://api.spotify.com/v1/tracks/6QPFWNUw9iGFZAXgqecunp,https://api.spotify.com/v1/audio-analysis/6QPFWNUw9iGFZAXgqecunp,312820.0,4.0,sad
,0,2022-04-08 21:23:24+00:00,0,[''],0.543,0.602,8.0,-10.354,0.0,0.0389,0.624,3.14e-06,0.545,0.382,89.979,audio_features,73VzVNv23PBqUPyqxRHMZR,spotify:track:73VzVNv23PBqUPyqxRHMZR,https://api.spotify.com/v1/tracks/73VzVNv23PBqUPyqxRHMZR,https://api.spotify.com/v1/audio-analysis/73VzVNv23PBqUPyqxRHMZR,215064.0,4.0,sad
Galliyan (Unplugged),48,2022-04-08 21:24:32+00:00,2014,"['Shraddha Kapoor', 'Ankit Tiwari']",0.378,0.393,6.0,-7.495,1.0,0.0275,0.899,0.0,0.102,0.373,169.936,audio_features,0zlsXumKe7ymS1ANu5TDZP,spotify:track:0zlsXumKe7ymS1ANu5TDZP,https://api.spotify.com/v1/tracks/0zlsXumKe7ymS1ANu5TDZP,https://api.spotify.com/v1/audio-analysis/0zlsXumKe7ymS1ANu5TDZP,254750.0,4.0,sad
Tu Aake Dekhle,4,2022-05-09 13:01:31+00:00,2020,['King'],0.77,0.84,11.0,-4.022,1.0,0.107,0.515,0.00452,0.145,0.192,96.012,audio_features,0yCWDaAgOtg6TKlNCg9rwA,spotify:track:0yCWDaAgOtg6TKlNCg9rwA,https://api.spotify.com/v1/tracks/0yCWDaAgOtg6TKlNCg9rwA,https://api.spotify.com/v1/audio-analysis/0yCWDaAgOtg6TKlNCg9rwA,270000.0,4.0,sad
,0,2022-05-13 20:48:56+00:00,0,[''],0.56,0.514,6.0,-7.145,1.0,0.0277,0.26,0.0,0.0828,0.35,86.025,audio_features,31LuuJP8jujIhici8aruXr,spotify:track:31LuuJP8jujIhici8aruXr,https://api.spotify.com/v1/tracks/31LuuJP8jujIhici8aruXr,https://api.spotify.com/v1/audio-analysis/31LuuJP8jujIhici8aruXr,284656.0,4.0,sad
Jaise Savan,39,2022-07-02 01:36:21+00:00,2022,"['Tanishk Bagchi', 'Zahrah S Khan']",0.288,0.521,10.0,-4.963,1.0,0.0511,0.643,0.0,0.0831,0.346,72.136,audio_features,0kQgPDiEk1tOSwyN9n6FTu,spotify:track:0kQgPDiEk1tOSwyN9n6FTu,https://api.spotify.com/v1/tracks/0kQgPDiEk1tOSwyN9n6FTu,https://api.spotify.com/v1/audio-analysis/0kQgPDiEk1tOSwyN9n6FTu,223975.0,3.0,sad
Jaane De,35,2022-08-18 21:28:05+00:00,2022,"['The Rish', 'Raghav Chaitanya']",0.481,0.492,5.0,-6.724,1.0,0.0257,0.669,0.0,0.0883,0.286,93.948,audio_features,6BFBH6s2N4fMA4Huwq88mB,spotify:track:6BFBH6s2N4fMA4Huwq88mB,https://api.spotify.com/v1/tracks/6BFBH6s2N4fMA4Huwq88mB,https://api.spotify.com/v1/audio-analysis/6BFBH6s2N4fMA4Huwq88mB,180000.0,4.0,sad
Hum Tumhare Hain Sanam(Sad),29,2022-08-21 22:49:34+00:00,2002,['Sonu Nigam'],0.537,0.376,8.0,-9.397,0.0,0.0292,0.621,1.52e-05,0.0942,0.493,131.939,audio_features,1oytRUztMA82JLi7LBjHDZ,spotify:track:1oytRUztMA82JLi7LBjHDZ,https://api.spotify.com/v1/tracks/1oytRUztMA82JLi7LBjHDZ,https://api.spotify.com/v1/audio-analysis/1oytRUztMA82JLi7LBjHDZ,142387.0,4.0,sad
Lambiyan Judaiyan,0,2022-09-15 02:39:49+00:00,2021,['Imran Raza'],0.413,0.426,5.0,-10.715,1.0,0.0337,0.749,0.0,0.0983,0.604,180.022,audio_features,6ROdEkgF2s60OulI8lpXWB,spotify:track:6ROdEkgF2s60OulI8lpXWB,https://api.spotify.com/v1/tracks/6ROdEkgF2s60OulI8lpXWB,https://api.spotify.com/v1/audio-analysis/6ROdEkgF2s60OulI8lpXWB,170667.0,4.0,sad
Lambiyaan Judaiyaan - Slow And Reverb,50,2022-09-15 02:40:04+00:00,2022,['The Kyo'],0.388,0.45,5.0,-6.956,1.0,0.0293,0.853,0.0,0.106,0.132,87.977,audio_features,7zWQMIqtEWziIdmJHFaje5,spotify:track:7zWQMIqtEWziIdmJHFaje5,https://api.spotify.com/v1/tracks/7zWQMIqtEWziIdmJHFaje5,https://api.spotify.com/v1/audio-analysis/7zWQMIqtEWziIdmJHFaje5,182518.0,4.0,sad
Lambiyan Judaiyan,0,2022-09-15 02:40:25+00:00,2022,['Invisible Dreams'],0.42,0.492,2.0,-6.912,1.0,0.0287,0.844,2.69e-05,0.123,0.388,76.1,audio_features,3ogfN67BJ8V1h3ca4nH88B,spotify:track:3ogfN67BJ8V1h3ca4nH88B,https://api.spotify.com/v1/tracks/3ogfN67BJ8V1h3ca4nH88B,https://api.spotify.com/v1/audio-analysis/3ogfN67BJ8V1h3ca4nH88B,226080.0,4.0,sad
Yeh Dooriyan,58,2022-09-15 02:41:00+00:00,2020,"['Pritam', 'Mohit Chauhan']",0.615,0.566,7.0,-7.841,0.0,0.0304,0.696,0.053,0.0964,0.309,109.986,audio_features,6L4QbsQrP9ZiZdz9SfOSGV,spotify:track:6L4QbsQrP9ZiZdz9SfOSGV,https://api.spotify.com/v1/tracks/6L4QbsQrP9ZiZdz9SfOSGV,https://api.spotify.com/v1/audio-analysis/6L4QbsQrP9ZiZdz9SfOSGV,241636.0,4.0,sad
Woh Lamhe Woh Baatein,45,2022-09-21 02:01:53+00:00,2005,['Atif Aslam'],0.464,0.822,8.0,-4.827,0.0,0.0662,0.135,0.000449,0.0898,0.407,89.761,audio_features,3pE3QvVrRLyno5TwEBDRFo,spotify:track:3pE3QvVrRLyno5TwEBDRFo,https://api.spotify.com/v1/tracks/3pE3QvVrRLyno5TwEBDRFo,https://api.spotify.com/v1/audio-analysis/3pE3QvVrRLyno5TwEBDRFo,320040.0,4.0,sad
Daayre - Lofi Flip,48,2022-10-05 19:47:11+00:00,2022,"['Kritiman Mishra', 'Arijit Singh', 'Pritam']",0.386,0.486,2.0,-11.295,1.0,0.0492,0.0484,0.0,0.0918,0.247,102.955,audio_features,2fLNGqqgtVvshXJE6ARsmT,spotify:track:2fLNGqqgtVvshXJE6ARsmT,https://api.spotify.com/v1/tracks/2fLNGqqgtVvshXJE6ARsmT,https://api.spotify.com/v1/audio-analysis/2fLNGqqgtVvshXJE6ARsmT,151652.0,4.0,sad
Intezaar,54,2022-10-07 02:14:32+00:00,2019,"['Arijit Singh', 'Mithoon', 'Asees Kaur']",0.46,0.466,2.0,-7.721,1.0,0.0463,0.642,0.0,0.067,0.144,118.884,audio_features,6p2o4ep90wpkh0qzUmyFuO,spotify:track:6p2o4ep90wpkh0qzUmyFuO,https://api.spotify.com/v1/tracks/6p2o4ep90wpkh0qzUmyFuO,https://api.spotify.com/v1/audio-analysis/6p2o4ep90wpkh0qzUmyFuO,267520.0,4.0,sad
