name,popularity,date_added,release_year,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_emotion
Tera Ghata,68,2023-04-14 19:23:47+00:00,2018.0,['Gajendra Verma'],0.718,0.573,1.0,-7.309,0.0,0.0451,0.458,0.00533,0.0953,0.686,180.043,audio_features,0JBhoxPKHJc1ZeJrjSt0VO,spotify:track:0JBhoxPKHJc1ZeJrjSt0VO,https://api.spotify.com/v1/tracks/0JBhoxPKHJc1ZeJrjSt0VO,https://api.spotify.com/v1/audio-analysis/0JBhoxPKHJc1ZeJrjSt0VO,254174.0,4.0,chill
Alfaazo,66,2023-04-30 07:52:01+00:00,2023.0,['Mitraz'],0.688,0.523,2.0,-8.67,1.0,0.0349,0.365,0.0038,0.122,0.284,100.055,audio_features,6KvXpACADAz73IPrCgXobL,spotify:track:6KvXpACADAz73IPrCgXobL,https://api.spotify.com/v1/tracks/6KvXpACADAz73IPrCgXobL,https://api.spotify.com/v1/audio-analysis/6KvXpACADAz73IPrCgXobL,158448.0,4.0,chill
Galliyan,62,2023-04-14 19:23:56+00:00,2014.0,['Ankit Tiwari'],0.552,0.75,10.0,-5.215,0.0,0.039,0.445,7.37e-05,0.291,0.4,89.999,audio_features,3ySVdXje5nm31d7vL3jNV3,spotify:track:3ySVdXje5nm31d7vL3jNV3,https://api.spotify.com/v1/tracks/3ySVdXje5nm31d7vL3jNV3,https://api.spotify.com/v1/audio-analysis/3ySVdXje5nm31d7vL3jNV3,340400.0,4.0,chill
Chehra Ek Woh,9,2023-06-12 08:56:18+00:00,2023.0,['Arun Chillara'],0.693,0.0617,9.0,-16.092,1.0,0.0497,0.865,0.0,0.13,0.522,89.901,audio_features,79FM4zLy5dv9dRZHTg9Hai,spotify:track:79FM4zLy5dv9dRZHTg9Hai,https://api.spotify.com/v1/tracks/79FM4zLy5dv9dRZHTg9Hai,https://api.spotify.com/v1/audio-analysis/79FM4zLy5dv9dRZHTg9Hai,74667.0,4.0,chill
"Jhumritalaiyya (From ""Jagga Jasoos"")",43,2023-04-18 08:41:47+00:00,2017.0,"['Pritam', 'Arijit Singh', 'Mohan Kannan']",0.531,0.787,0.0,-5.24,1.0,0.0452,0.548,1.41e-05,0.0813,0.693,88.943,audio_features,7iVr50gFBKFvTLBHR2noZ8,spotify:track:7iVr50gFBKFvTLBHR2noZ8,https://api.spotify.com/v1/tracks/7iVr50gFBKFvTLBHR2noZ8,https://api.spotify.com/v1/audio-analysis/7iVr50gFBKFvTLBHR2noZ8,239374.0,4.0,chill
Tera Fitoor,72,2023-04-18 08:42:38+00:00,2018.0,['Arijit Singh'],0.576,0.688,9.0,-5.136,1.0,0.0319,0.346,0.0439,0.262,0.726,135.984,audio_features,1YMLgvsQdE27r30q0fsLeV,spotify:track:1YMLgvsQdE27r30q0fsLeV,https://api.spotify.com/v1/tracks/1YMLgvsQdE27r30q0fsLeV,https://api.spotify.com/v1/audio-analysis/1YMLgvsQdE27r30q0fsLeV,310000.0,4.0,chill
Blue Eyes,68,2023-04-18 08:44:17+00:00,2013.0,['Yo Yo Honey Singh'],0.77,0.51,10.0,-5.469,0.0,0.192,0.137,0.000106,0.0346,0.533,188.067,audio_features,7wW9scVNLYFLsmBb1yAUmS,spotify:track:7wW9scVNLYFLsmBb1yAUmS,https://api.spotify.com/v1/tracks/7wW9scVNLYFLsmBb1yAUmS,https://api.spotify.com/v1/audio-analysis/7wW9scVNLYFLsmBb1yAUmS,220944.0,4.0,chill
"Bulleya (From ""Ae Dil Hai Mushkil"")",50,2023-04-18 08:44:26+00:00,2016.0,"['Pritam', 'Amit Mishra', 'Shilpa Rao']",0.552,0.769,2.0,-4.504,0.0,0.0465,0.497,0.0,0.112,0.702,86.957,audio_features,0edt0Ar7ewLkMqy0jUtSWm,spotify:track:0edt0Ar7ewLkMqy0jUtSWm,https://api.spotify.com/v1/tracks/0edt0Ar7ewLkMqy0jUtSWm,https://api.spotify.com/v1/audio-analysis/0edt0Ar7ewLkMqy0jUtSWm,348966.0,4.0,chill
Phir Mohabbat,67,2023-04-18 08:45:05+00:00,2011.0,"['Mohammed Irfan', 'Arijit Singh', 'Saim Bhat']",0.461,0.481,0.0,-6.389,0.0,0.0327,0.789,1.01e-06,0.127,0.262,199.807,audio_features,2b2HutIDmoeBnnKRWDLAtV,spotify:track:2b2HutIDmoeBnnKRWDLAtV,https://api.spotify.com/v1/tracks/2b2HutIDmoeBnnKRWDLAtV,https://api.spotify.com/v1/audio-analysis/2b2HutIDmoeBnnKRWDLAtV,329851.0,4.0,chill
Kaun Tujhe (Armaan Malik Version),68,2023-04-18 08:45:11+00:00,2017.0,"['Armaan Malik', 'Amaal Mallik']",0.492,0.411,2.0,-9.616,0.0,0.03,0.749,1.04e-06,0.191,0.187,107.939,audio_features,5fjIpQa7O7ttgx64TN9lZR,spotify:track:5fjIpQa7O7ttgx64TN9lZR,https://api.spotify.com/v1/tracks/5fjIpQa7O7ttgx64TN9lZR,https://api.spotify.com/v1/audio-analysis/5fjIpQa7O7ttgx64TN9lZR,160485.0,4.0,chill
"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",56,2023-04-18 08:45:20+00:00,2019.0,"['Darshan Raval', 'Rochak Kohli']",0.537,0.604,10.0,-7.576,1.0,0.054,0.757,0.0,0.322,0.41,173.915,audio_features,3jyqXdAjwqO3gFtjnYrbq9,spotify:track:3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/tracks/3jyqXdAjwqO3gFtjnYrbq9,https://api.spotify.com/v1/audio-analysis/3jyqXdAjwqO3gFtjnYrbq9,155172.0,4.0,chill
Tum Ho,68,2023-04-18 08:45:58+00:00,2011.0,"['Mohit Chauhan', ""Suzanne D'Mello""]",0.356,0.47,5.0,-8.929,1.0,0.0278,0.518,1e-05,0.0807,0.167,93.895,audio_features,7uNnlVit5qDvfOje0pqICF,spotify:track:7uNnlVit5qDvfOje0pqICF,https://api.spotify.com/v1/tracks/7uNnlVit5qDvfOje0pqICF,https://api.spotify.com/v1/audio-analysis/7uNnlVit5qDvfOje0pqICF,316500.0,4.0,chill
Kurbaan Hua,49,2023-04-18 08:46:39+00:00,2009.0,"['Salim–Sulaiman', 'Vishal Dadlani']",0.54,0.718,2.0,-6.169,0.0,0.0429,0.022,0.000119,0.248,0.526,166.003,audio_features,1PH0yXNGtSZbL2eufpgFJ4,spotify:track:1PH0yXNGtSZbL2eufpgFJ4,https://api.spotify.com/v1/tracks/1PH0yXNGtSZbL2eufpgFJ4,https://api.spotify.com/v1/audio-analysis/1PH0yXNGtSZbL2eufpgFJ4,259360.0,4.0,chill
Buddhu Sa Mann,64,2023-04-18 08:47:18+00:00,2016.0,"['Amaal Mallik', 'Armaan Malik']",0.644,0.87,10.0,-4.816,1.0,0.0394,0.193,0.0,0.549,0.702,125.998,audio_features,1dxbiVeiV7nQ2V9qXnhJiB,spotify:track:1dxbiVeiV7nQ2V9qXnhJiB,https://api.spotify.com/v1/tracks/1dxbiVeiV7nQ2V9qXnhJiB,https://api.spotify.com/v1/audio-analysis/1dxbiVeiV7nQ2V9qXnhJiB,206858.0,4.0,chill
Sab Tera,57,2023-04-18 08:47:22+00:00,2016.0,"['Armaan Malik', 'Shraddha Kapoor']",0.505,0.642,7.0,-5.864,1.0,0.0339,0.643,0.0,0.151,0.427,159.775,audio_features,5uUEytfFSWfTzu5EqZxQju,spotify:track:5uUEytfFSWfTzu5EqZxQju,https://api.spotify.com/v1/tracks/5uUEytfFSWfTzu5EqZxQju,https://api.spotify.com/v1/audio-analysis/5uUEytfFSWfTzu5EqZxQju,228117.0,4.0,chill
"Chashni (From ""Bharat"")",64,2023-04-18 08:47:29+00:00,2019.0,"['Abhijeet Srivastava', 'Vishal-Shekhar']",0.756,0.52,6.0,-8.642,1.0,0.0341,0.495,0.0,0.0901,0.684,119.92,audio_features,5X5db3FrBOHbibrFKA02MQ,spotify:track:5X5db3FrBOHbibrFKA02MQ,https://api.spotify.com/v1/tracks/5X5db3FrBOHbibrFKA02MQ,https://api.spotify.com/v1/audio-analysis/5X5db3FrBOHbibrFKA02MQ,265995.0,4.0,chill
"Tum Hi Aana (From ""Marjaavaan"")",69,2023-04-18 08:47:34+00:00,2019.0,"['Payal Dev', 'Jubin Nautiyal', 'Kunaal Vermaa']",0.473,0.401,4.0,-7.018,0.0,0.0241,0.629,1.17e-05,0.154,0.345,90.076,audio_features,6E9UwSfT80age2xknoMS7Y,spotify:track:6E9UwSfT80age2xknoMS7Y,https://api.spotify.com/v1/tracks/6E9UwSfT80age2xknoMS7Y,https://api.spotify.com/v1/audio-analysis/6E9UwSfT80age2xknoMS7Y,249127.0,4.0,chill
Haule Haule,68,2023-04-18 08:48:00+00:00,2008.0,"['Salim–Sulaiman', 'Sukhwinder Singh', 'Jaideep Sahni']",0.712,0.776,5.0,-7.424,0.0,0.213,0.541,2.17e-06,0.0896,0.96,89.934,audio_features,2UKK9UEbKlykbmLVP1zWIQ,spotify:track:2UKK9UEbKlykbmLVP1zWIQ,https://api.spotify.com/v1/tracks/2UKK9UEbKlykbmLVP1zWIQ,https://api.spotify.com/v1/audio-analysis/2UKK9UEbKlykbmLVP1zWIQ,263967.0,4.0,chill
Meri Jaan,66,2023-04-18 08:48:28+00:00,2022.0,"['Sanjay Leela Bhansali', 'Neeti Mohan']",0.745,0.432,0.0,-8.092,0.0,0.0406,0.629,0.0,0.351,0.693,104.018,audio_features,4iEGv5Ne6HuCkFCjzxdWQK,spotify:track:4iEGv5Ne6HuCkFCjzxdWQK,https://api.spotify.com/v1/tracks/4iEGv5Ne6HuCkFCjzxdWQK,https://api.spotify.com/v1/audio-analysis/4iEGv5Ne6HuCkFCjzxdWQK,238103.0,4.0,chill
Jeene Laga Hoon,68,2023-04-19 04:09:49+00:00,2013.0,"['Atif Aslam', 'Shreya Ghoshal', 'Sachin-Jigar']",0.533,0.732,7.0,-7.901,0.0,0.0424,0.166,0.000189,0.138,0.554,90.315,audio_features,3t3wsY5IdLVzB9WidegJSU,spotify:track:3t3wsY5IdLVzB9WidegJSU,https://api.spotify.com/v1/tracks/3t3wsY5IdLVzB9WidegJSU,https://api.spotify.com/v1/audio-analysis/3t3wsY5IdLVzB9WidegJSU,236933.0,4.0,chill
Har Kisi Ko,58,2023-04-19 04:11:33+00:00,2013.0,"['Arijit Singh', 'Neeti Mohan']",0.553,0.705,3.0,-6.898,1.0,0.0308,0.478,0.0,0.278,0.324,95.007,audio_features,7FPbxfwWa2gzB9ePX19I5z,spotify:track:7FPbxfwWa2gzB9ePX19I5z,https://api.spotify.com/v1/tracks/7FPbxfwWa2gzB9ePX19I5z,https://api.spotify.com/v1/audio-analysis/7FPbxfwWa2gzB9ePX19I5z,337047.0,4.0,chill
Darmiyaan,64,2023-04-20 16:10:02+00:00,2012.0,"['Shafqat Amanat Ali', 'Clinton Cerejo']",0.569,0.45,7.0,-9.732,1.0,0.03,0.671,0.000334,0.0907,0.423,143.847,audio_features,163jamCc6vC1HQKpbu2jxC,spotify:track:163jamCc6vC1HQKpbu2jxC,https://api.spotify.com/v1/tracks/163jamCc6vC1HQKpbu2jxC,https://api.spotify.com/v1/audio-analysis/163jamCc6vC1HQKpbu2jxC,353501.0,4.0,chill
Khwab,67,2023-04-21 08:16:46+00:00,2023.0,"['Iqlipse Nova', 'Aditya A']",0.697,0.315,10.0,-10.168,1.0,0.0503,0.932,0.0,0.392,0.659,113.695,audio_features,59alvnjzlbX6LaHhXGDZYv,spotify:track:59alvnjzlbX6LaHhXGDZYv,https://api.spotify.com/v1/tracks/59alvnjzlbX6LaHhXGDZYv,https://api.spotify.com/v1/audio-analysis/59alvnjzlbX6LaHhXGDZYv,158911.0,4.0,chill
Adhoore,59,2023-04-23 17:49:01+00:00,2010.0,"['Vishal Dadlani', 'Alyssa Mendonsa']",0.799,0.542,0.0,-7.142,1.0,0.0308,0.0858,1.5e-06,0.126,0.673,107.993,audio_features,298atiKYvG84VfbXNbZiX5,spotify:track:298atiKYvG84VfbXNbZiX5,https://api.spotify.com/v1/tracks/298atiKYvG84VfbXNbZiX5,https://api.spotify.com/v1/audio-analysis/298atiKYvG84VfbXNbZiX5,264210.0,4.0,chill
Tera Rastaa Chhodoon Na,64,2023-04-27 08:04:50+00:00,2013.0,"['Amitabh Bhattacharya', 'Anusha Mani']",0.419,0.679,4.0,-8.052,1.0,0.0384,0.493,0.00229,0.119,0.368,169.911,audio_features,7cLGKaJXLFpUU7Up34vVr1,spotify:track:7cLGKaJXLFpUU7Up34vVr1,https://api.spotify.com/v1/tracks/7cLGKaJXLFpUU7Up34vVr1,https://api.spotify.com/v1/audio-analysis/7cLGKaJXLFpUU7Up34vVr1,252964.0,4.0,chill
Rang Lageya,72,2023-06-04 11:06:31+00:00,2021.0,"['Mohit Chauhan', 'Rochak Kohli']",0.651,0.503,4.0,-8.729,1.0,0.0261,0.504,0.0,0.469,0.58,108.014,audio_features,7mSzDKajY2wUtstQSLdzMK,spotify:track:7mSzDKajY2wUtstQSLdzMK,https://api.spotify.com/v1/tracks/7mSzDKajY2wUtstQSLdzMK,https://api.spotify.com/v1/audio-analysis/7mSzDKajY2wUtstQSLdzMK,227962.0,4.0,chill
Naina,64,2023-04-27 08:05:16+00:00,2014.0,"['Sona Mohapatra', 'Armaan Malik']",0.495,0.556,3.0,-7.49,1.0,0.041,0.638,0.0,0.123,0.366,159.996,audio_features,3SHopOL3KEJ8PFl3vJdfmF,spotify:track:3SHopOL3KEJ8PFl3vJdfmF,https://api.spotify.com/v1/tracks/3SHopOL3KEJ8PFl3vJdfmF,https://api.spotify.com/v1/audio-analysis/3SHopOL3KEJ8PFl3vJdfmF,225569.0,4.0,chill
Alag Aasmaan,11,2023-05-18 18:50:50+00:00,2020.0,['Anuv Jain'],0.699,0.299,6.0,-12.599,1.0,0.0403,0.869,0.0,0.0724,0.459,118.969,audio_features,74kCarkFBzXYXNkkYJIsG0,spotify:track:74kCarkFBzXYXNkkYJIsG0,https://api.spotify.com/v1/tracks/74kCarkFBzXYXNkkYJIsG0,https://api.spotify.com/v1/audio-analysis/74kCarkFBzXYXNkkYJIsG0,212773.0,4.0,chill
Tu Hi Hai,63,2023-05-01 08:19:26+00:00,2016.0,"['Amit Trivedi', 'Arijit Singh']",0.707,0.501,4.0,-7.389,1.0,0.0372,0.387,1.81e-06,0.095,0.542,93.978,audio_features,5b9x5sRIzAgXQw0dhGORO1,spotify:track:5b9x5sRIzAgXQw0dhGORO1,https://api.spotify.com/v1/tracks/5b9x5sRIzAgXQw0dhGORO1,https://api.spotify.com/v1/audio-analysis/5b9x5sRIzAgXQw0dhGORO1,199644.0,4.0,chill
Chaandaniya,52,2023-05-01 16:38:23+00:00,2014.0,"['Mohan Kannan', 'Yashita Sharma']",0.567,0.546,4.0,-8.316,1.0,0.0405,0.301,1.69e-06,0.129,0.401,113.806,audio_features,22jbgc9BtV1uiV7hKYTyDx,spotify:track:22jbgc9BtV1uiV7hKYTyDx,https://api.spotify.com/v1/tracks/22jbgc9BtV1uiV7hKYTyDx,https://api.spotify.com/v1/audio-analysis/22jbgc9BtV1uiV7hKYTyDx,247862.0,4.0,chill
Main Kya Karoon,53,2023-05-02 20:39:18+00:00,2012.0,"['Pritam', 'Nikhil Paul George']",0.784,0.454,9.0,-8.925,1.0,0.14,0.63,0.000502,0.102,0.668,91.013,audio_features,4GagsETs7qfR3cwQkRcXgb,spotify:track:4GagsETs7qfR3cwQkRcXgb,https://api.spotify.com/v1/tracks/4GagsETs7qfR3cwQkRcXgb,https://api.spotify.com/v1/audio-analysis/4GagsETs7qfR3cwQkRcXgb,270333.0,4.0,chill
Saans,58,2023-05-02 20:40:41+00:00,2012.0,"['A.R. Rahman', 'Shreya Ghoshal', 'Mohit Chauhan', 'Gulzar']",0.543,0.665,9.0,-8.295,1.0,0.0623,0.505,6.41e-06,0.144,0.495,81.97,audio_features,3X5Jbz7VhZfbPqIRmYIj8c,spotify:track:3X5Jbz7VhZfbPqIRmYIj8c,https://api.spotify.com/v1/tracks/3X5Jbz7VhZfbPqIRmYIj8c,https://api.spotify.com/v1/audio-analysis/3X5Jbz7VhZfbPqIRmYIj8c,326113.0,4.0,chill
Gulabi,66,2023-05-02 20:41:58+00:00,2013.0,"['Sachin-Jigar', 'Jigar Saraiya', 'Priya Saraiya', 'Jaideep Sahni']",0.673,0.663,4.0,-10.026,1.0,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,audio_features,22kRCQPyNXWZSQEcDvCmGD,spotify:track:22kRCQPyNXWZSQEcDvCmGD,https://api.spotify.com/v1/tracks/22kRCQPyNXWZSQEcDvCmGD,https://api.spotify.com/v1/audio-analysis/22kRCQPyNXWZSQEcDvCmGD,230661.0,4.0,chill
Titli,63,2023-05-02 20:42:41+00:00,2013.0,"['Chinmayi', 'Gopi Sundar']",0.679,0.421,7.0,-9.13,0.0,0.0344,0.685,6.81e-06,0.244,0.65,81.012,audio_features,0joXv5niso2T8YXWOlIe1X,spotify:track:0joXv5niso2T8YXWOlIe1X,https://api.spotify.com/v1/tracks/0joXv5niso2T8YXWOlIe1X,https://api.spotify.com/v1/audio-analysis/0joXv5niso2T8YXWOlIe1X,350618.0,4.0,chill
Radha,60,2023-05-02 20:42:59+00:00,2012.0,"['Vishal-Shekhar', 'Shreya Ghoshal', 'Udit Narayan', 'Vishal Dadlani', 'Shekhar Ravjiani']",0.804,0.748,1.0,-14.163,0.0,0.0616,0.11,0.0,0.0998,0.699,131.989,audio_features,6f7zyAEUCZuvX4Zty62Z5o,spotify:track:6f7zyAEUCZuvX4Zty62Z5o,https://api.spotify.com/v1/tracks/6f7zyAEUCZuvX4Zty62Z5o,https://api.spotify.com/v1/audio-analysis/6f7zyAEUCZuvX4Zty62Z5o,341360.0,4.0,chill
Teri Meri,62,2023-05-02 20:44:13+00:00,2011.0,"['Rahat Fateh Ali Khan', 'Shreya Ghoshal']",0.401,0.517,2.0,-6.618,0.0,0.0481,0.0661,0.0,0.202,0.471,128.451,audio_features,1HT0RzPuChHC1kWbIplHyw,spotify:track:1HT0RzPuChHC1kWbIplHyw,https://api.spotify.com/v1/tracks/1HT0RzPuChHC1kWbIplHyw,https://api.spotify.com/v1/audio-analysis/1HT0RzPuChHC1kWbIplHyw,325312.0,4.0,chill
Chaar Kadam,58,2023-05-02 20:44:59+00:00,2014.0,"['Shaan', 'Shreya Ghoshal']",0.388,0.532,8.0,-6.352,1.0,0.0414,0.456,0.0,0.167,0.444,179.642,audio_features,0bYDMpQ94LnF38FiOlc8K9,spotify:track:0bYDMpQ94LnF38FiOlc8K9,https://api.spotify.com/v1/tracks/0bYDMpQ94LnF38FiOlc8K9,https://api.spotify.com/v1/audio-analysis/0bYDMpQ94LnF38FiOlc8K9,242668.0,3.0,chill
Isq Risk,63,2023-05-02 20:52:42+00:00,2011.0,"['Sohail Sen', 'Rahat Fateh Ali Khan', 'Irshad Kamil']",0.846,0.634,10.0,-7.753,0.0,0.0432,0.122,0.0,0.146,0.944,104.964,audio_features,0rxEPf4Y6uBmV3hkrV340a,spotify:track:0rxEPf4Y6uBmV3hkrV340a,https://api.spotify.com/v1/tracks/0rxEPf4Y6uBmV3hkrV340a,https://api.spotify.com/v1/audio-analysis/0rxEPf4Y6uBmV3hkrV340a,295079.0,4.0,chill
Pal Pal Har Pal,57,2023-05-02 20:52:53+00:00,2006.0,"['Sonu Nigam', 'Shreya Ghoshal']",0.639,0.233,4.0,-12.47,1.0,0.0345,0.868,0.0,0.151,0.607,136.772,audio_features,6TMfIoPi0DdkxRxpARTnUv,spotify:track:6TMfIoPi0DdkxRxpARTnUv,https://api.spotify.com/v1/tracks/6TMfIoPi0DdkxRxpARTnUv,https://api.spotify.com/v1/audio-analysis/6TMfIoPi0DdkxRxpARTnUv,273147.0,4.0,chill
Hans Mat Pagli,33,2023-05-02 20:53:45+00:00,2017.0,"['Sonu Nigam', 'Shreya Ghoshal', 'Vickey Prasad']",0.495,0.633,2.0,-6.603,1.0,0.0474,0.765,0.000144,0.0858,0.477,89.632,audio_features,74M9Od5nZb3Ct7Dk5z24ZW,spotify:track:74M9Od5nZb3Ct7Dk5z24ZW,https://api.spotify.com/v1/tracks/74M9Od5nZb3Ct7Dk5z24ZW,https://api.spotify.com/v1/audio-analysis/74M9Od5nZb3Ct7Dk5z24ZW,317253.0,4.0,chill
Asal Mein,76,2023-06-25 11:21:07+00:00,2020.0,['Darshan Raval'],0.656,0.551,8.0,-6.43,1.0,0.0299,0.721,1.26e-06,0.0947,0.329,114.106,audio_features,0rMeOAvbQZ2RTG4B6L1M4p,spotify:track:0rMeOAvbQZ2RTG4B6L1M4p,https://api.spotify.com/v1/tracks/0rMeOAvbQZ2RTG4B6L1M4p,https://api.spotify.com/v1/audio-analysis/0rMeOAvbQZ2RTG4B6L1M4p,224240.0,4.0,chill
"Sanam Re (From ""Sanam Re"")",63,2023-05-15 03:35:44+00:00,2017.0,"['Mithoon', 'Arijit Singh']",0.581,0.71,7.0,-4.961,0.0,0.0374,0.395,0.0,0.137,0.755,111.969,audio_features,3XWBGyt7m2rZAjEj0awWnw,spotify:track:3XWBGyt7m2rZAjEj0awWnw,https://api.spotify.com/v1/tracks/3XWBGyt7m2rZAjEj0awWnw,https://api.spotify.com/v1/audio-analysis/3XWBGyt7m2rZAjEj0awWnw,308714.0,4.0,chill
Manwa Laage,61,2023-05-15 03:36:07+00:00,2014.0,"['Shreya Ghoshal', 'Arijit Singh']",0.676,0.671,0.0,-6.271,1.0,0.0526,0.568,0.0,0.0885,0.572,81.046,audio_features,3H43T5swYywvcdCBFiDgW6,spotify:track:3H43T5swYywvcdCBFiDgW6,https://api.spotify.com/v1/tracks/3H43T5swYywvcdCBFiDgW6,https://api.spotify.com/v1/audio-analysis/3H43T5swYywvcdCBFiDgW6,272083.0,4.0,chill
Tu Mileya,67,2023-06-06 12:47:40+00:00,2023.0,['Darshan Raval'],0.523,0.645,3.0,-5.186,1.0,0.0335,0.559,2.47e-06,0.14,0.463,89.988,audio_features,7glqjOAauUoPmOXp2Ovpcf,spotify:track:7glqjOAauUoPmOXp2Ovpcf,https://api.spotify.com/v1/tracks/7glqjOAauUoPmOXp2Ovpcf,https://api.spotify.com/v1/audio-analysis/7glqjOAauUoPmOXp2Ovpcf,193705.0,4.0,chill
Khwaab,58,2023-07-13 08:39:13+00:00,2022.0,['Anumita Nadesan'],0.676,0.376,2.0,-11.282,1.0,0.0351,0.887,0.000183,0.0853,0.226,113.948,audio_features,0iEdt7cayQ2XbicDeWFztj,spotify:track:0iEdt7cayQ2XbicDeWFztj,https://api.spotify.com/v1/tracks/0iEdt7cayQ2XbicDeWFztj,https://api.spotify.com/v1/audio-analysis/0iEdt7cayQ2XbicDeWFztj,178421.0,4.0,chill
Awaargi,64,2023-05-15 05:32:37+00:00,2022.0,['Aditya A'],0.643,0.33,5.0,-13.074,1.0,0.0318,0.854,0.404,0.151,0.796,93.093,audio_features,2YevgojIN3UouxDM5JjzE0,spotify:track:2YevgojIN3UouxDM5JjzE0,https://api.spotify.com/v1/tracks/2YevgojIN3UouxDM5JjzE0,https://api.spotify.com/v1/audio-analysis/2YevgojIN3UouxDM5JjzE0,61491.0,4.0,chill
Raanjhanaa,67,2023-05-18 13:32:07+00:00,2013.0,"['A.R. Rahman', 'Jaswinder Singh', 'Shiraz Uppal']",0.673,0.714,9.0,-8.042,1.0,0.039,0.111,0.0,0.0858,0.78,112.941,audio_features,5OMUXgfXsSukZ0zxelpC3b,spotify:track:5OMUXgfXsSukZ0zxelpC3b,https://api.spotify.com/v1/tracks/5OMUXgfXsSukZ0zxelpC3b,https://api.spotify.com/v1/audio-analysis/5OMUXgfXsSukZ0zxelpC3b,254653.0,4.0,chill
Jannatein Kahan,60,2023-07-16 11:04:05+00:00,2012.0,"['Pritam', 'KK']",0.545,0.77,0.0,-6.102,1.0,0.0655,0.308,2.8e-05,0.167,0.696,159.975,audio_features,62wnQra2VgCUyHO3BUIAcr,spotify:track:62wnQra2VgCUyHO3BUIAcr,https://api.spotify.com/v1/tracks/62wnQra2VgCUyHO3BUIAcr,https://api.spotify.com/v1/audio-analysis/62wnQra2VgCUyHO3BUIAcr,228093.0,4.0,chill
Te Amo (Duet),61,2023-05-18 13:32:08+00:00,2011.0,"['Pritam', 'Ash King', 'Sunidhi Chauhan']",0.594,0.757,11.0,-5.381,1.0,0.0504,0.606,0.0,0.251,0.597,127.894,audio_features,3x55c9UVpbURc2T02DLfEM,spotify:track:3x55c9UVpbURc2T02DLfEM,https://api.spotify.com/v1/tracks/3x55c9UVpbURc2T02DLfEM,https://api.spotify.com/v1/audio-analysis/3x55c9UVpbURc2T02DLfEM,284723.0,4.0,chill
Tu Hai,55,2023-05-18 13:32:20+00:00,2016.0,"['A.R. Rahman', 'Sanah Moidutty']",0.499,0.541,11.0,-10.463,1.0,0.0448,0.744,0.00167,0.0579,0.381,81.198,audio_features,3vjkllvtOIKpVvXSWsu1ta,spotify:track:3vjkllvtOIKpVvXSWsu1ta,https://api.spotify.com/v1/tracks/3vjkllvtOIKpVvXSWsu1ta,https://api.spotify.com/v1/audio-analysis/3vjkllvtOIKpVvXSWsu1ta,238688.0,4.0,chill
Tum Ho Toh,49,2023-05-18 18:49:40+00:00,2010.0,['Farhan Akhtar'],0.469,0.361,0.0,-8.275,1.0,0.0293,0.785,0.00154,0.104,0.0775,111.972,audio_features,2uy15favOgEOtS8wjAD9B1,spotify:track:2uy15favOgEOtS8wjAD9B1,https://api.spotify.com/v1/tracks/2uy15favOgEOtS8wjAD9B1,https://api.spotify.com/v1/audio-analysis/2uy15favOgEOtS8wjAD9B1,251277.0,4.0,chill
Aaftaab,19,2023-05-18 18:50:15+00:00,2018.0,['The Local Train'],0.464,0.391,6.0,-9.884,1.0,0.0384,0.755,9.64e-05,0.105,0.418,106.887,audio_features,4LtSTc3xANVhYeeN69nscM,spotify:track:4LtSTc3xANVhYeeN69nscM,https://api.spotify.com/v1/tracks/4LtSTc3xANVhYeeN69nscM,https://api.spotify.com/v1/audio-analysis/4LtSTc3xANVhYeeN69nscM,233472.0,4.0,chill
Aaoge Tum Kabhi,22,2023-05-18 18:50:21+00:00,2015.0,['The Local Train'],0.534,0.863,0.0,-4.616,1.0,0.0357,0.0152,0.0167,0.144,0.374,98.006,audio_features,5VSJ9OfZx8V91A7u8Fuoh1,spotify:track:5VSJ9OfZx8V91A7u8Fuoh1,https://api.spotify.com/v1/tracks/5VSJ9OfZx8V91A7u8Fuoh1,https://api.spotify.com/v1/audio-analysis/5VSJ9OfZx8V91A7u8Fuoh1,313163.0,4.0,chill
Dil Mere,24,2023-05-18 18:50:38+00:00,2015.0,['The Local Train'],0.655,0.473,8.0,-9.806,1.0,0.0267,0.842,0.0323,0.167,0.572,92.962,audio_features,6ZmtxXUXRVjxOhugKkmerC,spotify:track:6ZmtxXUXRVjxOhugKkmerC,https://api.spotify.com/v1/tracks/6ZmtxXUXRVjxOhugKkmerC,https://api.spotify.com/v1/audio-analysis/6ZmtxXUXRVjxOhugKkmerC,211290.0,4.0,chill
Kasoor,65,2023-05-18 18:50:45+00:00,2020.0,['Prateek Kuhad'],0.558,0.497,8.0,-7.175,1.0,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,audio_features,08kTa3SL9sV6Iy8KLKtGql,spotify:track:08kTa3SL9sV6Iy8KLKtGql,https://api.spotify.com/v1/tracks/08kTa3SL9sV6Iy8KLKtGql,https://api.spotify.com/v1/audio-analysis/08kTa3SL9sV6Iy8KLKtGql,197549.0,4.0,chill
